article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
2279,灵光App社区升级：上线热榜、关注创作者等功能，PC端支持多模态文件创作AI应用,创业邦,2026-07-21T11:28:20.674023,https://www.cyzone.cn/article/840595.html,full_text,relevant,85,62,62,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 26.4, ""matched_terms"": [""AI""]}]",9,unknown,estimated,low,{},灵光App“灵光圈”社区焕新,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）,"[""AI""]",[],[],rules
1547,出海日报｜中国商飞获20架C909订单，魔法原子携手速卖通出海,界面新闻,2026-07-20T09:52:18.929268,https://www.jiemian.com/article/14791864.html,full_text,relevant,82,60,65,high,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 21.0, ""matched_terms"": [""出海""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",10,unknown,estimated,low,{},2026年7月17日-19日，中国企业“出海”事件汇总，内容来自上市公司公告、企业披露及公开媒体报道。,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""出海"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1809,江苏航信中标江苏省税务局税控及电子底账系统信息化项目,证券时报,2026-07-21 08:30,https://www.stcn.com/article/detail/4031134.html,full_text,relevant,71,59,59,high,case_study,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 18.0, ""matched_terms"": [""税务""]}]",32,low,estimated,low,{},证券时报，证券时报网，由人民日报社主管主办，是证券市场权威信息披露媒体，也是中国资本市场的重要信息披露平台。提供全天候7*24小时财经证券类资讯，内容丰富，包括时报快讯、股市新闻、财经资讯、基金净值、债券、期货、上市公司公告等，为用户提供全方位、最新鲜的财经信息。,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 税务）,"[""税务""]",[],[],rules
1786,机构：水电商业模式简单且优秀 火电已处于业绩与估值双底,证券时报,2026-07-21 08:53,https://www.stcn.com/article/detail/4031146.html,full_text,relevant,70,59,59,high,case_study,contextual,"[{""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 15.0, ""matched_terms"": [""商业模式""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 12.0, ""matched_terms"": [""电商""]}]",32,low,estimated,low,{},证券时报，证券时报网，由人民日报社主管主办，是证券市场权威信息披露媒体，也是中国资本市场的重要信息披露平台。提供全天候7*24小时财经证券类资讯，内容丰富，包括时报快讯、股市新闻、财经资讯、基金净值、债券、期货、上市公司公告等，为用户提供全方位、最新鲜的财经信息。,OPC 关联路径：商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 商业模式）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 电商）,"[""商业模式"", ""电商""]",[],[],rules
1491,Sam Altman的个人财富炼金术：投资400家公司，超10家与OpenAI深度绑定,虎嗅,2026-07-20T09:52:16.357590,https://www.huxiu.com/article/4870875.html,title_only,relevant,80,59,59,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 22.4, ""matched_terms"": [""AI"", ""OpenAI""]}]",10,unknown,estimated,low,{},标题信息：Sam Altman的个人财富炼金术：投资400家公司，超10家与OpenAI深度绑定,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI）；原始记录只有标题，不能核实正文细节,"[""AI"", ""OpenAI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
1685,创业7年亏损2亿，邹市明冉莹颖夫妇最新财务情况曝光：3家银行欠款已还清，还与6位朋友有债务关系,i黑马,2026-07-20 09:22,https://www.iheima.com/article-399769.html,full_text,relevant,71,57,57,high,case_study,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 18.0, ""matched_terms"": [""创业""]}]",26,low,estimated,low,{},近日，邹市明冉莹颖夫妇因婚姻及债务问题引发关注。据悉，两人创业七年亏损两亿元，拳馆一盏吊灯就曾花费三百万，目前已变卖多地房产偿债。在节目中，冉莹颖首度披露家庭财务困境：2017年邹市明退役后，两人斥巨资打造高端拳馆，并跨界餐饮、电竞等领域，多个项目于2022年陆续关停，七年累计亏损逾2亿元，夫妇二人不得不出售多地房产偿债。,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）,"[""创业""]",[],[],rules
2330,出海日报｜敬业钢铁就英国钢铁国有化索赔，上半年中国装备工业出口增长18.2%,界面新闻,2026-07-21T11:28:42.966291,https://www.jiemian.com/article/14801202.html,full_text,relevant,77,57,62,high,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 21.0, ""matched_terms"": [""出海""]}]",10,unknown,estimated,low,{},2026年7月20日，中国企业“出海”事件汇总，内容来自上市公司公告、企业披露及公开媒体报道。,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）,"[""出海""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
2316,对话安永吴晓颖：中国医疗AI落地的真正难点在哪？,虎嗅,2026-07-21T11:28:41.058878,https://www.huxiu.com/article/4876751.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",10,unknown,estimated,low,{},标题信息：对话安永吴晓颖：中国医疗AI落地的真正难点在哪？,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
2315,原创WAIC上的AI硬件，开始拼记忆、抢Token入口,虎嗅,2026-07-21T11:28:41.049321,https://www.huxiu.com/article/4876727.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",10,unknown,estimated,low,{},标题信息：原创WAIC上的AI硬件，开始拼记忆、抢Token入口,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
2026,AI手机大幕开启,虎嗅,2026-07-21T09:19:31.062757,https://www.huxiu.com/article/4876586.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",10,unknown,estimated,low,{},标题信息：AI手机大幕开启,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
2013,历史上最大科技股抛售潮背后，AI的牛市结束了？,虎嗅,2026-07-21T09:19:30.357591,https://www.huxiu.com/article/4876790.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",10,unknown,estimated,low,{},标题信息：历史上最大科技股抛售潮背后，AI的牛市结束了？,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
2000,腾讯亮剑、字节缺席，AI共识变了,虎嗅,2026-07-21T09:19:30.351593,https://www.huxiu.com/article/4876445.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",10,unknown,estimated,low,{},标题信息：腾讯亮剑、字节缺席，AI共识变了,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
1508,在WAIC2026暴走三天后，我发现今年最火的AI，都不在电脑里了,虎嗅,2026-07-20T09:52:16.370663,https://www.huxiu.com/article/4876467.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",10,unknown,estimated,low,{},标题信息：在WAIC2026暴走三天后，我发现今年最火的AI，都不在电脑里了,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
1507,物理AI驱动的组织变革,虎嗅,2026-07-20T09:52:16.369657,https://www.huxiu.com/article/4876531.html,title_only,relevant,76,56,56,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 20.4, ""matched_terms"": [""AI""]}]",10,unknown,estimated,low,{},标题信息：物理AI驱动的组织变革,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；原始记录只有标题，不能核实正文细节,"[""AI""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
